Date,Open,Close,Ticker
2013-01-02,83.43,84.0,UTX
2013-01-03,83.75,84.31,UTX
2013-01-04,84.47,84.98,UTX
2013-01-07,84.54,84.57,UTX
2013-01-08,84.39,83.55,UTX
2013-01-09,83.94,84.55,UTX
2013-01-10,85.0,84.97,UTX
2013-01-11,84.87,85.18,UTX
2013-01-14,85.25,85.8,UTX
2013-01-15,85.18,85.96,UTX
2013-01-16,85.54,85.57,UTX
2013-01-17,86.08,86.4,UTX
2013-01-18,86.71,86.95,UTX
2013-01-22,86.63,87.47,UTX
2013-01-23,87.29,88.07,UTX
2013-01-24,88.01,88.92,UTX
2013-01-25,88.86,89.79,UTX
2013-01-28,89.93,89.8,UTX
2013-01-29,89.81,89.76,UTX
2013-01-30,89.62,89.1,UTX
2013-01-31,88.59,87.57,UTX
2013-02-01,87.99,89.84,UTX
2013-02-04,90.43,89.54,UTX
2013-02-05,90.26,89.26,UTX
2013-02-06,88.66,89.37,UTX
2013-02-07,89.54,89.95,UTX
2013-02-08,90.1,90.09,UTX
2013-02-11,90.07,89.61,UTX
2013-02-12,89.8,89.98,UTX
2013-02-13,89.82,89.5,UTX
2013-02-14,89.23,89.69,UTX
2013-02-15,90.05,90.78,UTX
2013-02-19,91.03,91.02,UTX
2013-02-20,91.02,90.16,UTX
2013-02-21,89.78,89.41,UTX
2013-02-22,89.89,90.49,UTX
2013-02-25,90.9,88.37,UTX
2013-02-26,89.01,89.2,UTX
2013-02-27,89.1,90.57,UTX
2013-02-28,90.74,90.55,UTX
2013-03-01,90.26,90.13,UTX
2013-03-04,89.54,89.13,UTX
2013-03-05,89.69,91.02,UTX
2013-03-06,91.59,91.07,UTX
2013-03-07,91.2,91.71,UTX
2013-03-08,92.03,92.07,UTX
2013-03-11,92.16,92.91,UTX
2013-03-12,92.86,93.14,UTX
2013-03-13,93.19,93.08,UTX
2013-03-14,93.38,93.45,UTX
2013-03-15,93.3,93.28,UTX
2013-03-18,92.97,92.77,UTX
2013-03-19,93.0,93.11,UTX
2013-03-20,93.82,93.45,UTX
2013-03-21,93.01,92.43,UTX
2013-03-22,92.79,93.59,UTX
2013-03-25,93.78,92.8,UTX
2013-03-26,93.28,92.65,UTX
2013-03-27,92.34,92.61,UTX
2013-03-28,93.1,93.43,UTX
2013-04-01,93.16,92.92,UTX
2013-04-02,93.15,92.99,UTX
2013-04-03,93.15,93.2,UTX
2013-04-04,93.37,93.16,UTX
2013-04-05,92.0,92.64,UTX
2013-04-08,92.84,93.71,UTX
2013-04-09,93.94,94.45,UTX
2013-04-10,94.72,95.18,UTX
2013-04-11,95.52,95.82,UTX
2013-04-12,95.63,95.69,UTX
2013-04-15,95.37,93.52,UTX
2013-04-16,94.4,94.51,UTX
2013-04-17,93.79,92.85,UTX
2013-04-18,92.91,91.55,UTX
2013-04-19,91.72,93.22,UTX
2013-04-22,93.22,93.63,UTX
2013-04-23,93.3,92.89,UTX
2013-04-24,92.73,92.0,UTX
2013-04-25,92.4,92.11,UTX
2013-04-26,92.03,91.15,UTX
2013-04-29,91.27,91.62,UTX
2013-04-30,92.1,91.29,UTX
2013-05-01,91.04,91.05,UTX
2013-05-02,91.29,91.75,UTX
2013-05-03,92.73,93.11,UTX
2013-05-06,92.95,93.49,UTX
2013-05-07,93.59,93.87,UTX
2013-05-08,93.75,94.38,UTX
2013-05-09,94.51,94.76,UTX
2013-05-10,94.91,95.25,UTX
2013-05-13,95.03,94.95,UTX
2013-05-14,94.97,95.93,UTX
2013-05-15,95.47,95.81,UTX
2013-05-16,95.51,95.17,UTX
2013-05-17,95.28,97.35,UTX
2013-05-20,97.04,97.23,UTX
2013-05-21,97.56,97.55,UTX
2013-05-22,97.6,96.25,UTX
2013-05-23,95.38,95.49,UTX
2013-05-24,95.0,95.04,UTX
