Date,Open,Close,Ticker
2013-01-02,38.54,38.84,V
2013-01-03,39.28,38.88,V
2013-01-04,38.9,39.19,V
2013-01-07,39.24,39.47,V
2013-01-08,39.41,39.84,V
2013-01-09,40.35,40.45,V
2013-01-10,40.51,40.13,V
2013-01-11,39.94,40.29,V
2013-01-14,40.32,40.16,V
2013-01-15,39.96,40.11,V
2013-01-16,40.03,40.05,V
2013-01-17,40.25,39.97,V
2013-01-18,39.63,39.57,V
2013-01-22,39.67,39.76,V
2013-01-23,39.57,39.76,V
2013-01-24,39.82,39.89,V
2013-01-25,39.98,39.96,V
2013-01-28,40.07,39.09,V
2013-01-29,38.94,39.16,V
2013-01-30,39.25,38.75,V
2013-01-31,39.75,39.48,V
2013-02-01,39.75,39.64,V
2013-02-04,39.44,39.16,V
2013-02-05,39.4,39.88,V
2013-02-06,39.8,40.2,V
2013-02-07,39.74,39.26,V
2013-02-08,39.35,39.45,V
2013-02-11,39.4,39.08,V
2013-02-12,39.21,39.2,V
2013-02-13,39.11,38.69,V
2013-02-14,38.65,39.0,V
2013-02-15,39.09,39.5,V
2013-02-19,39.5,39.4,V
2013-02-20,39.28,38.86,V
2013-02-21,38.78,39.36,V
2013-02-22,39.58,39.86,V
2013-02-25,39.8,38.97,V
2013-02-26,39.0,39.46,V
2013-02-27,39.36,39.97,V
2013-02-28,40.08,39.66,V
2013-03-01,39.48,39.52,V
2013-03-04,39.44,39.88,V
2013-03-05,40.02,40.07,V
2013-03-06,40.22,40.26,V
2013-03-07,40.22,40.13,V
2013-03-08,40.34,40.17,V
2013-03-11,40.34,40.3,V
2013-03-12,40.17,39.95,V
2013-03-13,39.88,39.84,V
2013-03-14,39.85,40.16,V
2013-03-15,40.01,39.64,V
2013-03-18,39.32,39.52,V
2013-03-19,39.5,39.0,V
2013-03-20,39.25,39.83,V
2013-03-21,39.61,39.45,V
2013-03-22,39.55,40.02,V
2013-03-25,40.19,41.0,V
2013-03-26,41.22,41.86,V
2013-03-27,41.65,42.16,V
2013-03-28,42.19,42.46,V
2013-04-01,42.44,41.84,V
2013-04-02,42.1,41.99,V
2013-04-03,42.1,41.19,V
2013-04-04,41.36,41.62,V
2013-04-05,41.05,41.29,V
2013-04-08,41.41,41.57,V
2013-04-09,41.71,41.19,V
2013-04-10,41.24,41.75,V
2013-04-11,41.75,41.9,V
2013-04-12,41.48,41.44,V
2013-04-15,41.16,40.32,V
2013-04-16,40.66,41.18,V
2013-04-17,40.94,40.56,V
2013-04-18,40.65,40.35,V
2013-04-19,40.52,40.99,V
2013-04-22,40.89,40.88,V
2013-04-23,41.07,41.42,V
2013-04-24,41.42,41.76,V
2013-04-25,41.98,42.19,V
2013-04-26,42.19,41.81,V
2013-04-29,41.93,41.98,V
2013-04-30,42.15,42.12,V
2013-05-01,41.75,41.5,V
2013-05-02,42.5,43.85,V
2013-05-03,44.24,44.88,V
2013-05-06,44.84,44.72,V
2013-05-07,44.87,44.95,V
2013-05-08,44.86,44.82,V
2013-05-09,44.81,44.64,V
2013-05-10,44.67,44.69,V
2013-05-13,44.64,44.73,V
2013-05-14,44.74,45.08,V
2013-05-15,45.0,45.44,V
2013-05-16,45.44,44.95,V
2013-05-17,45.22,46.14,V
2013-05-20,45.98,45.4,V
2013-05-21,45.38,45.39,V
2013-05-22,45.52,45.04,V
2013-05-23,44.6,44.52,V
2013-05-24,44.47,45.11,V
2013-05-28,45.61,45.01,V
2013-05-29,44.8,44.54,V
2013-05-30,44.58,45.26,V
2013-05-31,45.14,44.54,V
2013-06-03,44.69,45.05,V
2013-06-04,44.85,45.05,V
2013-06-05,44.97,44.3,V
2013-06-06,44.22,44.84,V
2013-06-07,45.16,44.98,V
2013-06-10,45.14,45.58,V
2013-06-11,45.14,44.92,V
2013-06-12,45.16,44.79,V
2013-06-13,44.79,45.56,V
2013-06-14,45.51,45.23,V
2013-06-17,45.58,45.59,V
2013-06-18,45.43,46.0,V
2013-06-19,46.06,45.66,V
2013-06-20,45.38,44.62,V
2013-06-21,45.0,44.88,V
2013-06-24,44.53,44.57,V
2013-06-25,44.95,45.12,V
2013-06-26,45.47,45.66,V
2013-06-27,45.86,46.06,V
2013-06-28,46.06,45.69,V
2013-07-01,45.98,46.3,V
2013-07-02,46.27,46.31,V
2013-07-03,46.04,46.76,V
2013-07-05,47.22,47.7,V
2013-07-08,47.9,47.02,V
2013-07-09,47.24,46.8,V
2013-07-10,46.84,46.68,V
2013-07-11,47.34,47.49,V
2013-07-12,47.48,47.68,V
2013-07-15,47.88,47.56,V
2013-07-16,47.55,47.34,V
2013-07-17,47.11,47.41,V
2013-07-18,47.55,47.75,V
2013-07-19,47.77,47.48,V
2013-07-22,47.55,47.8,V
2013-07-23,47.68,47.14,V
2013-07-24,47.45,46.69,V
2013-07-25,47.75,48.65,V
2013-07-26,48.5,48.3,V
2013-07-29,48.22,47.99,V
2013-07-30,48.18,47.86,V
2013-07-31,48.44,44.25,V
2013-08-01,45.44,44.79,V
2013-08-02,45.4,46.0,V
2013-08-05,46.0,46.14,V
2013-08-06,46.05,45.72,V
2013-08-07,45.35,45.35,V
2013-08-08,45.6,45.2,V
2013-08-09,45.2,44.95,V
2013-08-12,44.85,44.94,V
2013-08-13,45.12,44.81,V
2013-08-14,44.88,44.59,V
2013-08-15,44.36,43.48,V
2013-08-16,43.43,43.28,V
2013-08-19,43.08,43.74,V
2013-08-20,43.65,43.3,V
2013-08-21,43.32,44.6,V
2013-08-22,44.91,44.73,V
2013-08-23,45.1,44.78,V
2013-08-26,44.86,43.75,V
2013-08-27,43.24,43.54,V
2013-08-28,43.34,43.8,V
2013-08-29,43.78,43.84,V
2013-08-30,43.85,43.6,V
2013-09-03,44.01,44.26,V
2013-09-04,44.22,44.05,V
2013-09-05,44.03,44.05,V
2013-09-06,44.08,44.17,V
2013-09-09,44.32,44.64,V
2013-09-10,45.6,46.15,V
2013-09-11,46.25,46.58,V
2013-09-12,46.61,46.26,V
2013-09-13,46.37,47.25,V
2013-09-16,47.74,47.34,V
2013-09-17,47.33,47.9,V
2013-09-18,47.6,48.41,V
2013-09-19,48.63,48.68,V
2013-09-20,48.82,49.71,V
2013-09-23,49.49,49.06,V
2013-09-24,49.06,48.34,V
2013-09-25,48.32,47.89,V
2013-09-26,48.11,48.39,V
2013-09-27,48.0,48.26,V
2013-09-30,47.7,47.78,V
2013-10-01,47.82,48.3,V
2013-10-02,47.98,47.96,V
2013-10-03,48.0,47.16,V
2013-10-04,47.16,47.62,V
2013-10-07,46.99,46.58,V
2013-10-08,46.56,45.63,V
2013-10-09,45.85,45.96,V
2013-10-10,46.48,47.26,V
2013-10-11,47.2,48.0,V
2013-10-14,47.59,48.36,V
2013-10-15,48.26,47.84,V
2013-10-16,48.1,48.91,V
2013-10-17,48.92,49.57,V
2013-10-18,49.68,50.11,V
2013-10-21,50.26,50.01,V
2013-10-22,50.01,50.0,V
2013-10-23,49.67,49.72,V
2013-10-24,49.97,50.73,V
2013-10-25,50.94,50.76,V
2013-10-28,50.89,50.77,V
2013-10-29,50.87,51.06,V
2013-10-30,51.22,50.96,V
2013-10-31,49.26,49.17,V
2013-11-01,49.74,49.79,V
2013-11-04,49.92,49.1,V
2013-11-05,48.84,49.34,V
2013-11-06,49.68,49.76,V
2013-11-07,49.99,49.02,V
2013-11-08,48.94,49.57,V
2013-11-11,49.66,49.82,V
2013-11-12,49.7,49.57,V
2013-11-13,49.16,49.94,V
2013-11-14,49.98,50.04,V
2013-11-15,49.94,50.5,V
2013-11-18,50.5,49.98,V
2013-11-19,50.09,49.35,V
2013-11-20,49.44,49.53,V
2013-11-21,49.82,50.4,V
2013-11-22,50.42,50.53,V
2013-11-25,50.63,50.48,V
2013-11-26,50.66,50.88,V
2013-11-27,50.88,51.0,V
2013-11-29,51.13,50.86,V
2013-12-02,51.02,51.28,V
2013-12-03,49.98,50.44,V
2013-12-04,50.44,50.68,V
2013-12-05,50.55,50.43,V
2013-12-06,50.92,50.47,V
2013-12-09,50.44,50.4,V
2013-12-10,50.23,49.86,V
2013-12-11,50.25,51.42,V
2013-12-12,51.24,50.86,V
2013-12-13,51.13,51.84,V
2013-12-16,52.01,51.94,V
2013-12-17,52.19,53.31,V
2013-12-18,53.28,53.84,V
2013-12-19,53.64,54.02,V
2013-12-20,54.16,53.99,V
2013-12-23,54.25,54.51,V
2013-12-24,54.62,54.68,V
2013-12-26,54.75,55.05,V
2013-12-27,55.25,54.92,V
2013-12-30,55.15,55.23,V
2013-12-31,55.38,55.67,V
2014-01-02,55.38,55.25,V
2014-01-03,55.44,55.29,V
2014-01-06,55.3,54.96,V
2014-01-07,55.19,55.38,V
2014-01-08,55.36,55.56,V
2014-01-09,55.89,55.48,V
2014-01-10,55.46,55.28,V
2014-01-13,55.5,54.72,V
2014-01-14,54.68,55.66,V
2014-01-15,55.71,55.94,V
2014-01-16,55.8,55.44,V
2014-01-17,55.51,58.04,V
2014-01-21,58.6,57.98,V
2014-01-22,58.1,58.25,V
2014-01-23,57.92,57.06,V
2014-01-24,56.6,55.31,V
2014-01-27,55.52,54.06,V
2014-01-28,54.4,55.24,V
2014-01-29,54.78,54.28,V
2014-01-30,56.44,55.22,V
2014-01-31,54.03,53.86,V
2014-02-03,54.13,53.37,V
2014-02-04,53.54,53.64,V
2014-02-05,53.31,53.9,V
2014-02-06,54.02,54.75,V
2014-02-07,55.05,55.44,V
2014-02-10,55.47,55.14,V
2014-02-11,55.28,55.58,V
2014-02-12,55.86,56.04,V
2014-02-13,55.71,56.01,V
2014-02-14,56.07,56.5,V
2014-02-18,56.62,56.52,V
2014-02-19,56.47,55.97,V
2014-02-20,56.04,55.86,V
2014-02-21,55.93,55.84,V
2014-02-24,55.93,56.55,V
2014-02-25,56.55,56.78,V
2014-02-26,56.81,56.53,V
2014-02-27,56.55,56.57,V
2014-02-28,56.62,56.48,V
2014-03-03,55.81,55.36,V
2014-03-04,56.29,56.38,V
2014-03-05,56.4,55.7,V
2014-03-06,55.94,55.96,V
2014-03-07,56.24,56.39,V
2014-03-10,56.38,56.38,V
2014-03-11,56.49,56.8,V
2014-03-12,56.53,56.52,V
2014-03-13,56.66,55.2,V
2014-03-14,55.16,55.19,V
2014-03-17,55.5,55.94,V
2014-03-18,56.15,56.6,V
2014-03-19,56.65,55.96,V
2014-03-20,56.03,55.46,V
2014-03-21,55.74,55.84,V
2014-03-24,56.35,55.19,V
2014-03-25,55.55,54.6,V
2014-03-26,54.99,53.92,V
2014-03-27,53.72,53.94,V
2014-03-28,53.62,53.02,V
2014-03-31,53.2,53.96,V
2014-04-01,54.27,53.68,V
2014-04-02,53.7,53.66,V
2014-04-03,53.95,53.75,V
2014-04-04,53.89,51.92,V
2014-04-07,51.7,50.85,V
2014-04-08,50.7,50.65,V
2014-04-09,51.14,51.88,V
2014-04-10,52.06,50.39,V
2014-04-11,49.81,49.16,V
2014-04-14,49.95,50.25,V
2014-04-15,50.96,51.01,V
2014-04-16,51.75,52.34,V
2014-04-17,52.58,51.99,V
2014-04-21,52.24,52.28,V
2014-04-22,52.34,52.49,V
2014-04-23,52.58,52.2,V
2014-04-24,52.45,52.35,V
2014-04-25,50.0,49.73,V
2014-04-28,49.88,50.36,V
2014-04-29,50.47,50.67,V
2014-04-30,50.56,50.65,V
2014-05-01,51.02,51.52,V
2014-05-02,51.44,51.1,V
2014-05-05,50.94,51.78,V
2014-05-06,51.68,51.34,V
2014-05-07,51.75,52.18,V
2014-05-08,52.23,52.72,V
2014-05-09,52.54,52.7,V
2014-05-12,52.77,52.92,V
2014-05-13,53.0,53.02,V
2014-05-14,52.8,52.46,V
2014-05-15,52.25,51.86,V
2014-05-16,51.9,52.45,V
2014-05-19,52.34,52.59,V
2014-05-20,52.58,51.98,V
2014-05-21,52.21,52.52,V
2014-05-22,52.53,52.34,V
2014-05-23,52.5,53.02,V
2014-05-27,53.25,53.62,V
2014-05-28,53.62,53.45,V
2014-05-29,53.5,53.67,V
2014-05-30,53.97,53.71,V
2014-06-02,53.84,53.38,V
2014-06-03,53.26,52.83,V
2014-06-04,52.79,52.86,V
2014-06-05,53.03,53.06,V
2014-06-06,53.13,53.25,V
2014-06-09,53.37,53.14,V
2014-06-10,53.25,53.56,V
2014-06-11,53.25,53.17,V
2014-06-12,53.1,52.94,V
2014-06-13,52.97,52.82,V
2014-06-16,52.72,52.56,V
2014-06-17,52.54,52.7,V
2014-06-18,52.61,52.81,V
2014-06-19,52.87,52.58,V
2014-06-20,52.88,52.37,V
2014-06-23,52.25,52.37,V
2014-06-24,52.32,51.95,V
2014-06-25,51.83,52.26,V
2014-06-26,52.46,52.24,V
2014-06-27,52.02,52.32,V
2014-06-30,52.16,52.68,V
2014-07-01,52.99,53.56,V
2014-07-02,53.72,53.71,V
2014-07-03,53.83,54.13,V
2014-07-07,54.11,54.18,V
2014-07-08,54.19,53.82,V
2014-07-09,53.88,54.04,V
2014-07-10,53.45,53.88,V
2014-07-11,53.99,54.25,V
2014-07-14,54.69,55.26,V
2014-07-15,55.42,55.44,V
2014-07-16,55.74,55.67,V
2014-07-17,55.48,54.47,V
2014-07-18,54.8,55.05,V
2014-07-21,54.88,54.8,V
2014-07-22,55.23,55.32,V
2014-07-23,55.37,55.3,V
2014-07-24,55.85,55.68,V
2014-07-25,53.52,53.69,V
2014-07-28,53.6,53.56,V
2014-07-29,53.6,53.38,V
2014-07-30,53.37,53.52,V
2014-07-31,53.32,52.75,V
2014-08-01,52.47,52.95,V
2014-08-04,53.21,53.04,V
2014-08-05,52.88,52.64,V
2014-08-06,52.5,52.67,V
2014-08-07,52.8,52.26,V
2014-08-08,52.22,52.62,V
2014-08-11,52.76,52.64,V
2014-08-12,52.52,52.58,V
2014-08-13,52.74,52.86,V
2014-08-14,53.02,53.13,V
2014-08-15,53.22,52.55,V
2014-08-18,52.87,53.58,V
2014-08-19,53.69,53.75,V
2014-08-20,53.64,54.05,V
2014-08-21,54.12,53.94,V
2014-08-22,54.05,54.02,V
2014-08-25,54.3,54.0,V
2014-08-26,54.12,54.18,V
2014-08-27,54.28,54.28,V
2014-08-28,53.75,53.65,V
2014-08-29,53.64,53.13,V
2014-09-02,53.35,53.68,V
2014-09-03,53.77,53.72,V
2014-09-04,53.86,53.56,V
2014-09-05,53.59,53.55,V
2014-09-08,53.5,53.94,V
2014-09-09,53.82,53.57,V
2014-09-10,53.52,54.22,V
2014-09-11,54.18,53.74,V
2014-09-12,53.72,53.51,V
2014-09-15,53.46,53.66,V
2014-09-16,53.73,54.32,V
2014-09-17,54.25,53.88,V
2014-09-18,53.98,54.11,V
2014-09-19,54.42,54.06,V
2014-09-22,54.24,53.47,V
2014-09-23,53.48,53.12,V
2014-09-24,53.2,53.6,V
2014-09-25,53.51,52.68,V
2014-09-26,52.86,52.98,V
2014-09-29,52.55,52.73,V
2014-09-30,52.79,53.34,V
2014-10-01,53.21,52.5,V
2014-10-02,52.25,52.43,V
2014-10-03,52.76,53.0,V
2014-10-06,53.15,52.95,V
2014-10-07,52.7,52.01,V
2014-10-08,52.01,53.09,V
2014-10-09,53.05,51.93,V
2014-10-10,51.97,51.24,V
2014-10-13,51.12,51.07,V
2014-10-14,51.1,50.68,V
2014-10-15,50.22,50.06,V
2014-10-16,49.27,50.75,V
2014-10-17,51.21,51.5,V
2014-10-20,51.38,51.96,V
2014-10-21,52.44,53.33,V
2014-10-22,53.32,52.73,V
2014-10-23,53.47,53.57,V
2014-10-24,53.41,53.37,V
2014-10-27,53.26,53.35,V
2014-10-28,53.65,54.18,V
2014-10-29,54.08,53.66,V
2014-10-30,57.13,59.16,V
2014-10-31,59.32,60.36,V
2014-11-03,60.24,60.38,V
2014-11-04,59.91,60.74,V
2014-11-05,61.04,62.38,V
2014-11-06,62.38,62.52,V
2014-11-07,62.53,63.11,V
2014-11-10,63.0,62.55,V
2014-11-11,62.3,62.43,V
2014-11-12,62.21,62.99,V
2014-11-13,63.1,62.73,V
2014-11-14,62.78,62.21,V
2014-11-17,62.14,62.45,V
2014-11-18,62.45,62.43,V
2014-11-19,62.56,62.46,V
2014-11-20,61.88,62.92,V
2014-11-21,63.78,63.56,V
2014-11-24,63.75,63.66,V
2014-11-25,63.84,64.32,V
2014-11-26,64.37,64.32,V
2014-11-28,64.65,64.55,V
2014-12-01,64.07,64.54,V
2014-12-02,64.79,65.0,V
2014-12-03,64.91,65.4,V
2014-12-04,65.52,65.28,V
2014-12-05,65.41,65.84,V
2014-12-08,65.88,65.78,V
2014-12-09,64.88,66.04,V
2014-12-10,65.94,65.43,V
2014-12-11,65.74,65.78,V
2014-12-12,65.13,64.2,V
2014-12-15,64.54,64.18,V
2014-12-16,63.23,63.35,V
2014-12-17,63.53,64.77,V
2014-12-18,65.46,66.04,V
2014-12-19,65.84,65.42,V
2014-12-22,65.6,66.05,V
2014-12-23,66.25,66.32,V
2014-12-24,66.37,66.91,V
2014-12-26,66.91,66.66,V
2014-12-29,66.62,66.36,V
2014-12-30,66.28,66.14,V
2014-12-31,66.37,65.55,V
2015-01-02,65.84,66.26,V
2015-01-05,65.87,64.79,V
2015-01-06,64.95,64.38,V
2015-01-07,64.61,65.24,V
2015-01-08,65.8,66.11,V
2015-01-09,65.9,65.13,V
2015-01-12,65.26,65.0,V
2015-01-13,65.5,65.2,V
2015-01-14,64.16,63.89,V
2015-01-15,64.18,63.28,V
2015-01-16,62.98,63.74,V
2015-01-20,64.06,64.21,V
2015-01-21,64.04,64.32,V
2015-01-22,63.86,64.4,V
2015-01-23,64.63,64.57,V
2015-01-26,64.24,64.13,V
2015-01-27,63.45,62.75,V
2015-01-28,63.13,61.59,V
2015-01-29,61.88,62.0,V
2015-01-30,65.1,63.73,V
2015-02-02,64.08,63.84,V
2015-02-03,64.18,64.95,V
2015-02-04,64.9,66.22,V
2015-02-05,66.81,67.95,V
2015-02-06,67.94,66.86,V
2015-02-09,66.85,66.36,V
2015-02-10,66.69,66.14,V
2015-02-11,66.24,66.5,V
2015-02-12,66.9,67.73,V
2015-02-13,68.19,67.41,V
2015-02-17,67.87,67.72,V
2015-02-18,67.72,67.28,V
2015-02-19,67.52,67.28,V
2015-02-20,67.26,68.25,V
2015-02-23,68.24,68.25,V
2015-02-24,68.45,68.12,V
2015-02-25,67.82,68.25,V
2015-02-26,68.3,68.44,V
2015-02-27,68.37,67.83,V
2015-03-02,69.18,69.57,V
2015-03-03,69.66,68.82,V
2015-03-04,68.79,68.44,V
2015-03-05,68.75,68.53,V
2015-03-06,68.35,67.34,V
2015-03-09,67.63,67.86,V
2015-03-10,67.41,66.3,V
2015-03-11,66.41,66.19,V
2015-03-12,66.6,67.4,V
2015-03-13,67.21,66.26,V
2015-03-16,66.72,67.26,V
2015-03-17,67.02,66.12,V
2015-03-18,66.02,66.92,V
2015-03-19,66.83,66.81,V
2015-03-20,67.25,67.41,V
2015-03-23,68.03,67.08,V
