Date,Open,Close,Ticker,CloseClass
2013-01-03,0.010178970917226,0.0056591211717709,MCD,1
2013-01-04,0.0034326209722069,-0.008606421714664,MCD,-1
2013-01-07,-0.0093798278525713,0.011797440178075,MCD,1
2013-01-08,0.008577475771416,0.00032999670003301,MCD,1
2013-01-09,0.0028716589352771,-0.0014295139652518,MCD,-1
2013-01-10,0.0060572687224669,0.0064970818191829,MCD,1
2013-01-11,0.0064586754241927,0.0036105032822757,MCD,1
2013-01-14,-0.001957798564281,-0.0021803117845852,MCD,-1
2013-01-15,-0.0070836965998257,-0.00021850759313882,MCD,-1
2013-01-16,0.00021951487213254,-0.0044803846574146,MCD,-1
2013-01-17,0.0035114671348624,0.0072447859495062,MCD,1
2013-01-18,0.006779661016949,0.0054489973844813,MCD,1
2013-01-22,0.00086890409471068,0.0074788640797745,MCD,1
2013-01-23,0.014107433532284,0.0057019903173749,MCD,1
2013-01-24,0.0013911182450508,-0.0018185708172871,MCD,-1
2013-01-25,-0.0028852318871553,0.004393955631765,MCD,1
2013-01-28,0.0067516879219804,0.0068288518992744,MCD,1
2013-01-29,0.0022354694485843,0.0059347181008902,MCD,1
2013-01-30,0.0077535847052575,-0.0026337968815845,MCD,-1
2013-01-31,-0.0029510961214165,0.0065490651737615,MCD,1
2013-02-01,0.010359408033827,0.006926225207262,MCD,1
2013-02-04,-0.0018832391713747,-0.014069828035435,MCD,-1
2013-02-05,-0.0084905660377359,0.003276955602537,MCD,1
2013-02-06,-0.0010571942065758,0.0016858076072068,MCD,1
2013-02-07,0.0057148904645995,-0.0046281687177869,MCD,-1
2013-02-08,-0.0067347153530464,0.0025361935961113,MCD,1
2013-02-11,0.0038139633435745,0.0031622219879835,MCD,1
2013-02-12,0.0031662269129287,-0.00073552590101931,MCD,-1
2013-02-13,-0.0043135192004208,-0.011566771819138,MCD,-1
2013-02-14,-0.0082417582417583,-0.0046808510638298,MCD,-1
2013-02-15,-0.00053270828894095,0.0036340316374519,MCD,1
2013-02-19,0.0035177486408698,-0.00053248136315241,MCD,-1
2013-02-20,-0.0022307202039515,0.00063931806073524,MCD,1
2013-02-21,-0.0052166506973279,0.0024491534447876,MCD,1
2013-02-22,0.008882705479452,0.011790949649458,MCD,1
2013-02-25,0.011774689721014,0.0093438320209974,MCD,1
2013-02-26,0.010169846928077,0.00083211982525482,MCD,1
2013-02-27,-0.010275038920602,-0.0050924963625025,MCD,-1
2013-02-28,0.0036703020134228,0.0017758278491591,MCD,1
2013-03-01,-0.00031344687075527,-0.0022940563086548,MCD,-1
2013-03-04,-0.00083612040133792,-0.0063754180602008,MCD,-1
2013-03-05,-0.00062761506276138,0.0077837382980962,MCD,1
2013-03-06,0.004291396273812,0.01043732387016,MCD,1
2013-03-07,0.0071912454403335,0.0028922631959508,MCD,1
2013-03-08,0.015418046357616,0.016685549490164,MCD,1
2013-03-11,0.003362885967594,0.0018235234525378,MCD,1
2013-03-12,0.0040625634775544,-0.0013145919708767,MCD,-1
2013-03-13,-0.0012138377503541,0.0062778452814904,MCD,1
2013-03-14,0.0062791168725947,-0.00070436707587033,MCD,-1
2013-03-15,-0.0039251207729469,0.0036250125868493,MCD,1
2013-03-18,-0.0002020814388198,-0.011036420186616,MCD,-1
2013-03-19,-0.0017180394138454,-0.0017246626762705,MCD,-1
2013-03-20,-0.0019234662887224,0.0037601626016259,MCD,1
2013-03-21,-0.00091287148798056,-0.0024298876176976,MCD,-1
2013-03-22,0.00020304568527915,0.0075104029229676,MCD,1
2013-03-25,0.0095412099066179,-0.01037574292334,MCD,-1
2013-03-26,-0.01116026543334,0.0026465798045603,MCD,1
2013-03-27,-0.0016268429079817,0.0040609137055838,MCD,1
2013-03-28,0.0070271921784296,0.0079878665318503,MCD,1
2013-04-01,0.0053600323624596,-0.0064199016952553,MCD,-1
2013-04-02,-0.0001005935016597,0.012216052498738,MCD,1
2013-04-03,0.0081488933601608,-0.010073808098943,MCD,-1
2013-04-04,-0.0066859594850812,0.013904282115869,MCD,1
2013-04-05,0.0063291139240506,0.0078505415879957,MCD,1
2013-04-08,0.0091843865428771,0.00078879905344112,MCD,1
2013-04-09,0.0040557918686319,-0.0043349753694581,MCD,-1
2013-04-10,-0.003743842364532,0.0042548980803482,MCD,1
2013-04-11,0.0021756329113924,0.0049265937530791,MCD,1
2013-04-12,0.0015788434971383,0.01568781253064,MCD,1
2013-04-15,0.01615763546798,-0.013900955690704,MCD,-1
2013-04-16,-0.0071747139809967,0.0087126774351444,MCD,1
2013-04-17,0.0015625,-0.0048524844720497,MCD,-1
2013-04-18,-0.0046801872074883,-0.0061439438267994,MCD,-1
2013-04-19,-0.014694357366771,-0.019527033657148,MCD,-1
2013-04-22,-0.012229071385961,-0.0060048038430745,MCD,-1
2013-04-23,-0.00080523402113738,0.0044301248489731,MCD,1
2013-04-24,0.0082603001913973,0.012630312750601,MCD,1
2013-04-25,0.011789389549405,-0.00079192239160561,MCD,-1
2013-04-26,-0.004344820776143,-0.00049534376857536,MCD,-1
