Date,Open,Close,Ticker
2013-01-02,94.19,94.78,MMM
2013-01-03,94.34,94.67,MMM
2013-01-04,94.79,95.37,MMM
2013-01-07,95.02,95.49,MMM
2013-01-08,95.17,95.5,MMM
2013-01-09,95.87,96.41,MMM
2013-01-10,96.71,96.89,MMM
2013-01-11,95.84,96.28,MMM
2013-01-14,96.4,97.08,MMM
2013-01-15,96.83,97.29,MMM
2013-01-16,97.0,97.6,MMM
2013-01-17,97.79,98.08,MMM
2013-01-18,98.42,98.74,MMM
2013-01-22,98.39,99.33,MMM
2013-01-23,98.97,99.49,MMM
2013-01-24,99.38,99.67,MMM
2013-01-25,99.79,100.59,MMM
2013-01-28,100.98,100.65,MMM
2013-01-29,100.33,101.81,MMM
2013-01-30,101.8,100.8,MMM
2013-01-31,100.69,100.55,MMM
2013-02-01,101.44,101.56,MMM
2013-02-04,100.77,100.77,MMM
2013-02-05,101.31,101.49,MMM
2013-02-06,101.13,102.69,MMM
2013-02-07,102.65,102.22,MMM
2013-02-08,102.34,102.66,MMM
2013-02-11,102.39,102.62,MMM
2013-02-12,102.66,103.46,MMM
2013-02-13,103.03,102.86,MMM
2013-02-14,102.43,102.78,MMM
2013-02-15,103.06,103.23,MMM
2013-02-19,103.42,104.18,MMM
2013-02-20,104.18,103.15,MMM
2013-02-21,102.88,102.72,MMM
2013-02-22,102.99,103.54,MMM
2013-02-25,103.91,101.75,MMM
2013-02-26,102.11,102.31,MMM
2013-02-27,102.1,103.57,MMM
2013-02-28,103.6,104.0,MMM
2013-03-01,103.39,103.77,MMM
2013-03-04,103.51,103.28,MMM
2013-03-05,103.76,104.45,MMM
2013-03-06,104.73,104.66,MMM
2013-03-07,104.8,104.54,MMM
2013-03-08,105.0,105.71,MMM
2013-03-11,105.33,105.81,MMM
2013-03-12,105.82,105.13,MMM
2013-03-13,105.13,105.09,MMM
2013-03-14,105.33,106.02,MMM
2013-03-15,105.9,106.4,MMM
2013-03-18,105.23,105.41,MMM
2013-03-19,105.83,105.18,MMM
2013-03-20,105.91,105.66,MMM
