Date,Open,Close,Ticker,CloseClass
2013-01-03,0.011507647487254,-0.006340971321516,PG,-1
2013-01-04,-0.0061923963133639,0.0020304568527919,PG,1
2013-01-07,-0.0013041588175627,-0.0068027210884354,PG,-1
2013-01-08,-0.0058038305281487,-0.0016030311862431,PG,-1
2013-01-09,0.0036485697606538,0.0054006714348269,PG,1
2013-01-10,0.0030536571179294,0.0056620209059234,PG,1
2013-01-11,0.0046390258045809,-0.00072181319474516,PG,-1
2013-01-14,0.00014430014430022,0.0059231436001155,PG,1
2013-01-15,-0.0021641898715915,0.0035904064340083,PG,1
2013-01-16,0.0037593984962407,-0.007727532913566,PG,-1
2013-01-17,0.0020167098818784,0.004759157773291,PG,1
2013-01-18,0.0018688901667624,0.0038754126596813,PG,1
2013-01-22,0.0024393743722199,0.00014297969688312,PG,1
2013-01-23,-0.0002862868594331,0.010578984989278,PG,1
2013-01-24,0.012027491408935,-0.003819493563446,PG,-1
2013-01-25,0.015138653084324,0.040187446748083,PG,1
2013-01-28,0.027595818815331,0.007098976109215,PG,1
2013-01-29,-0.0024413400244135,0.01667344448963,PG,1
2013-01-30,0.01631543167913,0.0010666666666666,PG,1
2013-01-31,0.0010702341137124,0.0010655301012253,PG,1
2013-02-01,0.0062809033809969,0.010111761575306,PG,1
2013-02-04,0.0051792828685259,-0.0088250790305585,PG,-1
2013-02-05,-0.0033029462280354,0.0059800664451828,PG,1
2013-02-06,-0.0015906680805939,0.0059445178335535,PG,1
2013-02-07,0.0087626128518323,0.0,PG,0
2013-02-08,0.0022374309028692,-0.0052527905449771,PG,-1
2013-02-11,-0.0097176625082076,0.00079207920792082,PG,1
2013-02-12,0.0072934624055165,0.0022424482258277,PG,1
2013-02-13,0.00065824117956834,0.0076335877862595,PG,1
2013-02-14,0.0038152874621759,0.0028735632183908,PG,1
2013-02-15,0.0055045871559633,-0.0031258140140661,PG,-1
2013-02-19,-0.0020855057351407,0.010974653775803,PG,1
2013-02-20,0.0092737722048066,-0.0038769707934867,PG,-1
2013-02-21,-0.012812216901773,-0.00051894135962626,PG,-1
2013-02-22,0.010094389092816,-0.00064901349948094,PG,-1
2013-02-25,0.00025957170668392,-0.013897908819327,PG,-1
2013-02-26,-0.014013234721682,0.0021074815595363,PG,1
2013-02-27,-0.00052638505066446,0.0088065194532072,PG,1
2013-02-28,0.0093482554312047,-0.0074267100977198,PG,-1
2013-03-01,-0.012522828072006,0.0040693095300602,PG,1
2013-03-04,0.0072655217965654,0.0024839848346191,PG,1
2013-03-05,0.0069508196721312,0.0048252477829941,PG,1
2013-03-06,0.0029955717634801,0.0019467878001299,PG,1
2013-03-07,0.0027269185820023,-0.0038860103626943,PG,-1
2013-03-08,-0.0027195027195026,0.0036410923276983,PG,1
2013-03-11,0.00012985326580952,0.002202643171806,PG,1
2013-03-12,0.0022072189041808,-0.0023270846800258,PG,-1
2013-03-13,-0.0015546055188497,-0.0047946093041338,PG,-1
2013-03-14,-0.0025950434669779,0.0076822916666667,PG,1
2013-03-15,0.0027318850006504,-0.013567644398501,PG,-1
2013-03-18,-0.015308770108978,-0.0023578726748756,PG,-1
2013-03-19,0.0031620553359683,0.012473739495798,PG,1
2013-03-20,0.015103756238508,0.0060951886914797,PG,1
2013-03-21,0.0016819769698537,-0.0047692704305234,PG,-1
2013-03-22,-0.0030999741668819,0.00077710141173426,PG,1
2013-03-25,0.0011661052086031,-0.0076355636081272,PG,-1
2013-03-26,-0.0032354083085285,0.0093896713615023,PG,1
2013-03-27,-0.00051934562451301,-0.0043927648578812,PG,-1
2013-03-28,-0.00038971161340609,0.0,PG,0
2013-04-01,-0.0012995451591944,0.0083052167142486,PG,1
2013-04-02,0.01288223812622,0.016216216216216,PG,1
2013-04-03,0.013360739979445,-0.01063829787234,PG,-1
2013-04-04,-0.0070993914807303,0.0053763440860215,PG,1
2013-04-05,-0.0056179775280899,-0.0039470333587981,PG,-1
2013-04-08,0.0026964560862867,0.007158379138438,PG,1
2013-04-09,0.0093481879882186,-0.0067267419723315,PG,-1
2013-04-10,-0.0041867546308043,0.012522361359571,PG,1
2013-04-11,0.011211619314562,0.0054265522463403,PG,1
2013-04-12,0.0017638906387804,0.005146228191289,PG,1
2013-04-15,0.0035215696138851,-0.0053696303696303,PG,-1
2013-04-16,0.00050131595438015,0.0056497175141242,PG,1
2013-04-17,0.0018789928598272,-0.012983770287141,PG,-1
2013-04-18,-0.011127781945486,0.010245383253225,PG,1
2013-04-19,0.016184094070047,0.019531739075999,PG,1
2013-04-22,0.011695906432749,-0.00036841458921775,PG,-1
2013-04-23,0.001844791538556,0.014004914004914,PG,1
2013-04-24,-0.024183648416401,-0.065665132057184,PG,-1
2013-04-25,-0.022895961756196,-0.0070020746887968,PG,-1
2013-04-26,-0.012231234710957,0.0067902846696265,PG,1
2013-04-29,0.010948905109489,0.0075226977950715,PG,1
2013-04-30,0.0038679731820526,-0.011714727085479,PG,-1
2013-05-01,-0.01322887233496,0.0028657027484694,PG,1
2013-05-02,0.0072888194715606,0.010001298869983,PG,1
2013-05-03,0.0091743119266054,0.0055298353909464,PG,1
2013-05-06,-0.00089628681177968,-0.0056273180713646,PG,-1
2013-05-07,-0.00064077918749195,0.0024437299035369,PG,1
2013-05-08,-0.0010259040779687,0.0064151911726969,PG,1
2013-05-09,0.0086007702182283,-0.0029321774604794,PG,-1
2013-05-10,-0.0020364006618302,0.0070323488045008,PG,1
2013-05-13,0.0012753475322026,-0.0021584560690706,PG,-1
2013-05-14,0.0053496369889186,0.011197353352844,PG,1
2013-05-15,0.0068415051311287,0.015225871398012,PG,1
2013-05-16,0.01283503208758,-0.0059494298463064,PG,-1
2013-05-17,-0.0072058640824947,-0.0022443890274315,PG,-1
2013-05-20,0.00087598548366922,-0.011622094476381,PG,-1
2013-05-21,-0.010127531882971,-0.0036667088127451,PG,-1
2013-05-22,-0.0041682455475559,0.00025380710659893,PG,1
2013-05-23,-0.0072298325722984,-0.0015224562293833,PG,-1
2013-05-24,0.046122396831481,0.040406607369758,PG,1
2013-05-28,0.002076209086468,-0.012457254518808,PG,-1
2013-05-29,-0.023034734917733,-0.024239426168687,PG,-1
2013-05-30,-0.015718562874251,0.0024081115335868,PG,1
2013-05-31,-0.0013941698352345,-0.029460108736882,PG,-1
2013-06-03,-0.02436857469222,0.011724856696196,PG,1
2013-06-04,0.010927540002602,-0.0037342261138294,PG,-1
2013-06-05,-0.0081070647278342,-0.009176683469045,PG,-1
2013-06-06,-0.0070057083549558,0.002087138012001,PG,1
2013-06-07,0.011758557616932,0.012106222337933,PG,1
2013-06-10,0.003228305785124,0.0041157556270096,PG,1
2013-06-11,-0.00012871669455517,0.00064045087741785,PG,1
2013-06-12,0.012358393408857,-0.0066564260112649,PG,-1
2013-06-13,-0.013987792472024,0.01069587628866,PG,1
2013-06-14,0.012251741036884,-0.005100089251562,PG,-1
2013-06-17,-0.0029303095935787,0.011918492887351,PG,1
2013-06-18,0.0088167646307181,0.0010131712259373,PG,1
2013-06-19,0.0012666244458517,-0.018092105263158,PG,-1
2013-06-20,-0.023276407337128,-0.030408452519005,PG,-1
2013-06-21,-0.012433622587748,0.028970099667774,PG,1
2013-06-24,0.0091803278688525,-0.010977657238796,PG,-1
2013-06-25,0.0019493177387913,0.001436406372421,PG,1
2013-06-26,0.0016861219195851,0.0092580518972488,PG,1
2013-06-27,0.0094522853813284,0.0034883720930232,PG,1
2013-06-28,-0.0043612108773729,-0.0087549890562638,PG,-1
2013-07-01,-0.0077299665034786,0.013378360826081,PG,1
2013-07-02,0.01207478576993,0.0053832350679313,PG,1
2013-07-03,0.0042334830019243,0.0016573176950535,PG,1
2013-07-05,0.0077925396014308,-0.0029273259513808,PG,-1
2013-07-08,-0.0044365572315882,0.0053612458514169,PG,1
2013-07-09,0.0067481538069772,0.010284408329101,PG,1
2013-07-10,0.0073352725433162,0.00289053663441,PG,1
2013-07-11,0.011299435028248,0.012155388471178,PG,1
2013-07-12,0.001489757914339,0.0096570508852297,PG,1
2013-07-15,0.008677327383166,-0.00049049662783559,PG,-1
2013-07-16,-0.00061447708000506,-0.0066249539933751,PG,-1
2013-07-17,-0.010206591244466,-0.010868222798567,PG,-1
2013-07-18,-0.0057149956516337,0.0026220501935322,PG,1
2013-07-19,0.0041234537048607,0.01332503113325,PG,1
2013-07-22,0.010826281732205,-0.0018434312400148,PG,-1
2013-07-23,-0.00012310722639425,-0.0033243043585323,PG,-1
2013-07-24,-0.0033243043585323,-0.0084002470660903,PG,-1
2013-07-25,-0.011612106238419,0.0017441136165442,PG,1
2013-07-26,0.00012498437695277,-0.00024872528292496,PG,-1
2013-07-29,0.00099975006248436,-0.0037318074387361,PG,-1
2013-07-30,0.0048689138576779,0.0043700836558871,PG,1
2013-07-31,-0.00062119517952537,-0.0017404276479364,PG,-1
2013-08-01,0.014669318746892,0.016687422166874,PG,1
2013-08-02,-0.0024503798088704,-0.0042871141597256,PG,-1
2013-08-05,-0.0045443380004913,0.0013531799729364,PG,1
2013-08-06,0.0030845157310302,0.004176904176904,PG,1
2013-08-07,0.0013530135301353,0.0026914607291412,PG,1
2013-08-08,0.0085984522785899,0.002562225475842,PG,1
2013-08-09,-0.0023139690658872,-0.0064500425946209,PG,-1
2013-08-12,-0.0084228515625,-0.00024497795198427,PG,-1
2013-08-13,0.0067708974516804,0.00049007596177398,PG,1
2013-08-14,-0.0013450721447787,-0.0050208180259613,PG,-1
2013-08-15,-0.0086935227133587,-0.009476923076923,PG,-1
2013-08-16,-0.0085227272727272,-0.0072067594433399,PG,-1
2013-08-19,-0.0078485112744487,-0.0038798498122654,PG,-1
2013-08-20,0.0010045203415369,-0.00075386355069735,PG,-1
2013-08-21,-0.0027596588058204,-0.0018860807242551,PG,-1
2013-08-22,-0.0025157232704403,0.0049130763416478,PG,1
2013-08-23,0.0071878940731401,0.0030086498683717,PG,1
2013-08-26,0.00062601727807684,-0.018372703412073,PG,-1
2013-08-27,-0.025650650650651,-0.0072574484339191,PG,-1
2013-08-28,-0.00012841916013876,-0.014364499166346,PG,-1
2013-08-29,-0.014127921911122,0.0059856864020821,PG,1
2013-08-30,0.010031266284523,0.0075022636140214,PG,1
2013-09-03,0.0095446923771443,-0.0017974065990499,PG,-1
2013-09-04,-0.0095822154082024,-0.0033440514469454,PG,-1
2013-09-05,0.00077399380804956,-0.0045167118337849,PG,-1
2013-09-06,-0.0059293632379478,0.00012963443090491,PG,1
2013-09-09,0.0032417012448133,0.013091380427738,PG,1
2013-09-10,0.014605144112705,-0.0026867963152507,PG,-1
2013-09-11,-0.015796178343949,0.0041051956382295,PG,1
2013-09-12,0.014755371472948,-0.00012776287210925,PG,-1
2013-09-13,0.00051020408163255,0.010094556606184,PG,1
2013-09-16,0.01631820499745,0.01404174573055,PG,1
2013-09-17,0.0030105368790767,-0.0041167664670658,PG,-1
2013-09-18,-0.011255627813907,0.0058875109607917,PG,1
2013-09-19,0.018214014672401,-0.0022415940224158,PG,-1
2013-09-20,-0.0050931677018633,-0.0091113330004993,PG,-1
2013-09-23,-0.011112498439256,-0.0013855649326112,PG,-1
2013-09-24,-0.0030303030303031,-0.0083249243188698,PG,-1
2013-09-25,-0.0015197568389057,-0.011447468837446,PG,-1
2013-09-26,-0.011796042617961,0.0042460113226968,PG,1
2013-09-27,-0.0020536516493389,-0.010762331838565,PG,-1
2013-09-30,-0.012218649517685,-0.020981738116824,PG,-1
2013-10-01,-0.016666666666667,0.0075406799841248,PG,1
2013-10-02,0.0051641949152542,-0.0030199579831931,PG,-1
2013-10-03,-0.00026346989856404,-0.0011853022520743,PG,-1
2013-10-04,0.0011859269996047,0.0023734177215189,PG,1
2013-10-07,-0.004211634640695,-0.0048671402262561,PG,-1
2013-10-08,0.0096484271742004,0.0089887640449437,PG,1
2013-10-09,0.0024872365492865,0.0081226254421591,PG,1
2013-10-10,0.010838338991904,0.012215724496426,PG,1
2013-10-11,0.0076217542953107,0.0075747849531391,PG,1
2013-10-14,0.00012820512820519,0.0033129459734963,PG,1
2013-10-15,0.0047429816690167,-0.014478028956058,PG,-1
2013-10-16,-0.013141107425364,0.0095360824742269,PG,1
2013-10-17,0.010859728506787,0.013786060760786,PG,1
2013-10-18,0.015347231103722,-0.0001259128682952,PG,-1
2013-10-21,-0.0015115253810304,-0.005540863871049,PG,-1
2013-10-22,0.0005046045162105,0.017854881600608,PG,1
2013-10-23,0.012987012987013,0.0065936800199055,PG,1
2013-10-24,0.0053522529250684,-0.003707823507601,PG,-1
