Date,Open,Close,Ticker,CloseClass
2013-01-03,0.0057478772044415,0.0051900869339562,BA,1
2013-01-04,0.010390959864918,0.0028398089583064,BA,1
2013-01-07,-0.0032137806916056,-0.020079804350624,BA,-1
2013-01-08,-0.029662109878772,-0.026270852489163,BA,-1
2013-01-09,-0.0042530568846357,0.035478213948469,BA,1
2013-01-10,0.026828617191671,0.0042991141219385,BA,1
2013-01-11,-0.015858572728455,-0.025035672590479,BA,-1
2013-01-14,-0.0063399815083871,0.018493879723257,BA,1
2013-01-15,0.013026718064602,0.0050947093403005,BA,1
2013-01-16,-0.030967064689673,-0.03379256563556,BA,-1
2013-01-17,-0.014488828706838,0.012375571697606,BA,1
2013-01-18,0.032701291563616,-0.0029231995748073,BA,-1
2013-01-22,-0.01383714741884,-0.011727078891258,BA,-1
2013-01-23,-0.0017539125742041,0.0017529665587919,BA,1
2013-01-24,0.0056764427625355,0.013864584735496,BA,1
2013-01-25,0.011826367423733,-0.0038502389803504,BA,-1
2013-01-28,-0.018461947137734,-0.013727842196455,BA,-1
2013-01-29,0.0046008119079836,-0.0047297297297297,BA,-1
2013-01-30,0.0024245689655173,0.012763068567549,BA,1
2013-01-31,0.0010749798441279,-0.009652768467623,BA,-1
2013-02-01,-0.00013422818791953,0.013537295248409,BA,1
2013-02-04,-0.0026849241508926,0.0045412047549084,BA,1
2013-02-05,0.018845066630771,0.009041350884191,BA,1
2013-02-06,-0.0029065926806711,0.0052707866649098,BA,1
2013-02-07,0.011262753411952,0.01494298073142,BA,1
2013-02-08,0.012054507337526,-0.01123595505618,BA,-1
2013-02-11,-0.010616261004661,-0.0090125391849529,BA,-1
2013-02-12,-0.0047108086888249,0.0015816528272043,BA,1
2013-02-13,-0.0051275308966605,-0.015923147782603,BA,-1
2013-02-14,-0.012950971322849,0.0020058839261835,BA,1
2013-02-15,0.007631543714018,0.0013345789403442,BA,1
2013-02-19,-0.0035875631145364,-0.0050646408103425,BA,-1
2013-02-20,0.0086678223763169,0.0017414601473543,BA,1
2013-02-21,-0.0089899524061344,0.016448248194705,BA,1
2013-02-22,0.023212379935966,0.0085515063807393,BA,1
2013-02-25,0.0016949152542372,-0.021262718497261,BA,-1
2013-02-26,-0.018222048678901,0.0082633613221379,BA,1
2013-02-27,0.001325732467188,0.022604097818903,BA,1
2013-02-28,0.022640010591818,-0.0059462254395035,BA,-1
2013-03-01,-0.0069911962713619,0.0049414824447334,BA,1
2013-03-04,0.0032594524119948,-0.0024585921325051,BA,-1
2013-03-05,0.0064977257959714,0.020365806200545,BA,1
2013-03-06,0.015752098127824,0.0053394355453852,BA,1
2013-03-07,0.0088979280538961,0.0249114820435,BA,1
2013-03-08,0.022552601738692,0.0022208513263418,BA,1
2013-03-11,-0.0018482010842779,0.021051335713406,BA,1
2013-03-12,0.025799284039007,0.014709428502532,BA,1
2013-03-13,0.015403128760529,0.0070104562737643,BA,1
2013-03-14,0.0028442758947619,-0.0015339233038348,BA,-1
2013-03-15,0.0015362798392814,0.021389742377689,BA,1
2013-03-18,0.0037758112094394,-0.014462570866597,BA,-1
2013-03-19,0.0054073116257201,0.003874148861235,BA,1
2013-03-20,0.0037413772945165,-0.001637235411063,BA,-1
2013-03-21,-0.007571345369831,-0.012182265432822,BA,-1
