Date,Open,Close,Ticker,CloseClass
2013-01-03,0.0080576032916166,0.0042553191489362,AXP,1
2013-01-04,0.0047619047619048,0.010338983050847,AXP,1
2013-01-07,0.003385240352065,0.0041939271934239,AXP,1
2013-01-08,0.0067476383265857,0.0056799198128968,AXP,1
2013-01-09,0.012399463806971,0.00099667774086371,AXP,1
2013-01-10,0.0003310162197947,0.0087952207102556,AXP,1
2013-01-11,0.00099272005294511,0.0074025333113999,AXP,1
2013-01-14,0.0046280991735537,-0.00048987589810583,AXP,-1
2013-01-15,-0.010365251727542,-0.0073517399117792,AXP,-1
2013-01-16,0.011138819617623,-0.0023041474654378,AXP,-1
2013-01-17,0.004603748766853,0.001979544704718,AXP,1
2013-01-18,-0.02013093289689,-0.015805070793546,AXP,-1
2013-01-22,-0.0041757140471021,-0.0063566410170626,AXP,-1
2013-01-23,-0.0067091580006709,-0.0079124579124579,AXP,-1
2013-01-24,-0.0013508949679162,0.0062786356694383,AXP,1
2013-01-25,0.0072708826513358,0.0033726812816189,AXP,1
2013-01-28,-0.0035252643948296,-0.0072268907563025,AXP,-1
2013-01-29,-0.0047169811320755,0.0064330455391908,AXP,1
2013-01-30,0.0027081922816521,-0.0020185029436502,AXP,-1
2013-01-31,0.0021944632005401,-0.008764537333558,AXP,-1
2013-02-01,-0.00067374094660602,0.018704301989457,AXP,1
2013-02-04,0.0021911343333896,-0.0083458521115006,AXP,-1
2013-02-05,0.0053817692566431,0.021040228917691,AXP,1
2013-02-06,0.002509200401472,-0.0016485328058027,AXP,-1
2013-02-07,0.01051226430836,0.026089828269485,AXP,1
2013-02-08,0.024768824306473,-0.005471515931767,AXP,-1
2013-02-11,-0.0058008378988076,0.0029126213592233,AXP,1
2013-02-12,0.0063209076175041,0.0035495321071314,AXP,1
2013-02-13,0.0057980351103237,-0.0016077170418007,AXP,-1
2013-02-14,-0.0059247397918335,0.0038647342995169,AXP,1
2013-02-15,0.0078930412371134,-0.010426692332371,AXP,-1
2013-02-19,-0.014383890043152,0.0095639487761388,AXP,1
2013-02-20,0.0063239824874331,-0.0059409120102762,AXP,-1
2013-02-21,-0.0030615533354819,-0.0059764173800678,AXP,-1
2013-02-22,-0.00016162922256341,0.016737081572961,AXP,1
2013-02-25,0.014710636922082,-0.0087901550263704,AXP,-1
2013-02-26,-0.011311135892943,-0.0016123831022251,AXP,-1
2013-02-27,-0.0053174347405737,0.0093669250645995,AXP,1
2013-02-28,0.011339705167666,-0.0056,AXP,-1
2013-03-01,-0.0094505846548133,0.0035398230088495,AXP,1
2013-03-04,0.0061448900388098,0.0083373416706751,AXP,1
2013-03-05,0.016714882674381,0.019557958339959,AXP,1
2013-03-06,0.018178944040468,0.0082657517155334,AXP,1
2013-03-07,0.0049681726439995,-0.0013921113689096,AXP,-1
2013-03-08,-0.0010814151089141,0.0021685254027262,AXP,1
2013-03-11,0.0010825858335912,0.012364760432767,AXP,1
2013-03-12,0.013903908543179,-0.0032061068702289,AXP,-1
2013-03-13,-0.0059424043882371,0.00015316281206909,AXP,1
