Date,Open,Close,Ticker
2013-01-02,87.79,88.71,XOM
2013-01-03,88.46,88.55,XOM
2013-01-04,88.5,88.96,XOM
2013-01-07,88.31,87.93,XOM
2013-01-08,87.82,88.48,XOM
2013-01-09,88.4,88.14,XOM
2013-01-10,88.75,89.1,XOM
2013-01-11,88.97,89.61,XOM
2013-01-14,89.46,89.58,XOM
2013-01-15,89.18,89.53,XOM
2013-01-16,89.16,89.47,XOM
2013-01-17,89.76,90.2,XOM
2013-01-18,90.09,90.8,XOM
2013-01-22,90.27,90.92,XOM
2013-01-23,90.5,90.7,XOM
2013-01-24,90.88,91.35,XOM
2013-01-25,91.57,91.73,XOM
2013-01-28,91.67,91.11,XOM
2013-01-29,91.21,91.76,XOM
2013-01-30,91.17,90.67,XOM
2013-01-31,90.69,89.97,XOM
2013-02-01,90.44,90.04,XOM
2013-02-04,89.41,89.15,XOM
2013-02-05,89.88,89.74,XOM
2013-02-06,89.37,89.79,XOM
2013-02-07,89.21,88.25,XOM
2013-02-08,88.5,88.61,XOM
2013-02-11,88.35,88.28,XOM
2013-02-12,88.25,88.46,XOM
2013-02-13,88.46,88.67,XOM
2013-02-14,88.34,88.52,XOM
2013-02-15,88.57,88.36,XOM
2013-02-19,88.54,89.32,XOM
2013-02-20,89.14,88.97,XOM
2013-02-21,88.79,88.59,XOM
2013-02-22,89.02,89.2,XOM
2013-02-25,89.88,87.7,XOM
2013-02-26,88.5,88.51,XOM
2013-02-27,88.5,89.53,XOM
2013-02-28,89.67,89.55,XOM
2013-03-01,89.07,89.43,XOM
2013-03-04,89.13,88.95,XOM
2013-03-05,89.48,89.61,XOM
2013-03-06,89.6,89.56,XOM
2013-03-07,89.63,88.71,XOM
2013-03-08,89.01,88.97,XOM
2013-03-11,89.01,89.16,XOM
2013-03-12,89.45,89.16,XOM
2013-03-13,89.02,89.26,XOM
2013-03-14,89.41,89.83,XOM
2013-03-15,89.2,89.37,XOM
2013-03-18,88.74,88.77,XOM
2013-03-19,88.89,88.58,XOM
2013-03-20,88.95,88.63,XOM
2013-03-21,88.12,88.17,XOM
2013-03-22,88.4,89.29,XOM
2013-03-25,89.5,89.02,XOM
2013-03-26,89.41,90.13,XOM
2013-03-27,89.56,90.58,XOM
2013-03-28,90.64,90.11,XOM
2013-04-01,90.13,90.77,XOM
2013-04-02,90.59,90.58,XOM
2013-04-03,90.65,89.93,XOM
2013-04-04,90.1,89.77,XOM
2013-04-05,88.61,89.01,XOM
2013-04-08,89.11,88.6,XOM
2013-04-09,88.69,88.77,XOM
2013-04-10,88.45,88.68,XOM
