Date,Open,Close,Ticker
2013-01-02,45.95,45.87,DD
2013-01-03,46.25,45.29,DD
2013-01-04,45.39,45.73,DD
2013-01-07,45.63,45.8,DD
2013-01-08,46.02,46.05,DD
2013-01-09,46.18,46.44,DD
2013-01-10,46.64,46.2,DD
2013-01-11,46.24,46.15,DD
2013-01-14,46.47,46.27,DD
2013-01-15,46.17,46.25,DD
2013-01-16,45.99,45.97,DD
2013-01-17,46.27,46.36,DD
2013-01-18,46.5,46.99,DD
2013-01-22,47.2,47.82,DD
2013-01-23,47.55,47.5,DD
2013-01-24,47.61,48.07,DD
2013-01-25,48.19,48.33,DD
2013-01-28,48.26,48.15,DD
2013-01-29,48.01,47.96,DD
2013-01-30,47.84,47.63,DD
2013-01-31,47.49,47.45,DD
2013-02-01,47.68,47.98,DD
2013-02-04,47.6,47.44,DD
2013-02-05,47.72,47.6,DD
2013-02-06,47.48,47.44,DD
2013-02-07,47.44,47.29,DD
2013-02-08,47.48,47.5,DD
2013-02-11,47.5,47.76,DD
2013-02-12,47.54,47.98,DD
2013-02-13,47.63,47.58,DD
2013-02-14,47.46,47.23,DD
2013-02-15,47.44,46.94,DD
2013-02-19,47.11,47.18,DD
2013-02-20,47.23,46.54,DD
2013-02-21,46.4,46.52,DD
2013-02-22,46.71,47.24,DD
2013-02-25,47.42,46.43,DD
2013-02-26,46.49,46.97,DD
2013-02-27,46.9,47.51,DD
2013-02-28,47.6,47.9,DD
2013-03-01,47.56,48.09,DD
2013-03-04,48.02,48.31,DD
2013-03-05,48.72,48.68,DD
2013-03-06,48.99,48.74,DD
2013-03-07,48.81,48.68,DD
2013-03-08,49.0,49.15,DD
2013-03-11,49.22,49.33,DD
2013-03-12,49.19,49.71,DD
2013-03-13,49.7,49.59,DD
2013-03-14,49.78,49.92,DD
2013-03-15,49.94,49.9,DD
2013-03-18,49.36,49.71,DD
2013-03-19,49.76,49.65,DD
2013-03-20,49.76,49.84,DD
2013-03-21,49.55,49.36,DD
2013-03-22,49.52,49.27,DD
2013-03-25,49.28,49.11,DD
2013-03-26,49.09,48.97,DD
2013-03-27,48.77,48.89,DD
2013-03-28,48.9,49.16,DD
2013-04-01,48.88,49.01,DD
2013-04-02,49.32,49.03,DD
2013-04-03,48.94,48.79,DD
2013-04-04,48.88,49.04,DD
2013-04-05,48.5,48.69,DD
2013-04-08,48.67,48.8,DD
2013-04-09,48.91,49.23,DD
2013-04-10,49.41,49.74,DD
2013-04-11,49.78,50.29,DD
2013-04-12,50.15,49.82,DD
2013-04-15,49.54,48.78,DD
2013-04-16,49.23,49.6,DD
2013-04-17,49.22,49.15,DD
2013-04-18,49.23,48.59,DD
2013-04-19,48.9,49.19,DD
2013-04-22,49.41,50.41,DD
2013-04-23,50.7,52.49,DD
2013-04-24,52.5,52.75,DD
2013-04-25,52.75,53.29,DD
2013-04-26,53.11,52.9,DD
2013-04-29,53.07,54.1,DD
2013-04-30,54.0,54.51,DD
2013-05-01,54.12,53.37,DD
2013-05-02,53.17,53.51,DD
2013-05-03,54.14,53.94,DD
2013-05-06,53.93,53.89,DD
2013-05-07,54.01,54.65,DD
2013-05-08,54.57,54.7,DD
2013-05-09,54.72,55.38,DD
2013-05-10,55.14,55.46,DD
2013-05-13,55.0,54.45,DD
2013-05-14,54.5,55.16,DD
2013-05-15,55.01,55.55,DD
2013-05-16,55.51,55.49,DD
2013-05-17,55.64,55.89,DD
2013-05-20,55.88,55.93,DD
2013-05-21,56.07,56.38,DD
2013-05-22,56.29,55.57,DD
2013-05-23,54.38,55.35,DD
2013-05-24,55.07,55.35,DD
2013-05-28,56.0,55.89,DD
2013-05-29,55.6,56.02,DD
2013-05-30,56.08,56.3,DD
2013-05-31,56.06,55.79,DD
2013-06-03,55.84,56.13,DD
2013-06-04,56.13,55.79,DD
2013-06-05,55.62,54.61,DD
2013-06-06,54.66,54.79,DD
2013-06-07,55.18,55.44,DD
2013-06-10,55.66,55.52,DD
2013-06-11,54.98,54.85,DD
2013-06-12,55.43,54.23,DD
2013-06-13,53.46,53.88,DD
2013-06-14,53.09,52.68,DD
2013-06-17,52.98,53.7,DD
2013-06-18,53.97,54.02,DD
2013-06-19,53.96,53.47,DD
2013-06-20,52.76,52.59,DD
2013-06-21,53.05,52.91,DD
2013-06-24,52.52,52.66,DD
2013-06-25,53.1,52.88,DD
2013-06-26,53.26,53.53,DD
2013-06-27,53.85,53.57,DD
2013-06-28,53.47,52.5,DD
2013-07-01,52.24,52.72,DD
2013-07-02,52.69,52.54,DD
2013-07-03,52.57,52.4,DD
2013-07-05,52.64,53.0,DD
2013-07-08,53.49,53.76,DD
2013-07-09,53.89,53.91,DD
2013-07-10,53.97,53.92,DD
2013-07-11,54.62,54.54,DD
2013-07-12,54.57,54.41,DD
2013-07-15,54.47,54.63,DD
2013-07-16,54.68,54.38,DD
2013-07-17,54.71,57.25,DD
2013-07-18,56.94,57.47,DD
2013-07-19,57.39,57.14,DD
2013-07-22,56.98,57.17,DD
2013-07-23,59.72,57.12,DD
2013-07-24,56.93,57.38,DD
2013-07-25,57.03,57.59,DD
2013-07-26,57.39,57.66,DD
2013-07-29,57.33,57.54,DD
2013-07-30,57.71,57.68,DD
2013-07-31,57.85,57.69,DD
2013-08-01,58.23,58.45,DD
2013-08-02,59.84,59.92,DD
2013-08-05,59.72,59.59,DD
2013-08-06,59.58,59.2,DD
2013-08-07,59.14,59.6,DD
2013-08-08,59.91,59.76,DD
2013-08-09,59.66,59.74,DD
2013-08-12,59.56,59.88,DD
2013-08-13,59.85,59.71,DD
2013-08-14,59.73,59.37,DD
2013-08-15,58.89,58.74,DD
2013-08-16,58.66,58.28,DD
2013-08-19,58.13,57.53,DD
2013-08-20,57.42,57.53,DD
