Date,Open,Close,Ticker
2013-01-02,63.57,63.48,HD
2013-01-03,63.78,63.3,HD
2013-01-04,63.21,63.18,HD
2013-01-07,62.6,62.84,HD
2013-01-08,62.75,63.22,HD
2013-01-09,63.51,63.17,HD
2013-01-10,63.38,63.62,HD
2013-01-11,63.47,63.7,HD
2013-01-14,63.66,63.48,HD
2013-01-15,63.5,63.95,HD
2013-01-16,63.64,63.86,HD
2013-01-17,64.19,65.05,HD
2013-01-18,65.15,65.47,HD
2013-01-22,65.39,65.75,HD
2013-01-23,65.47,66.46,HD
2013-01-24,66.56,67.35,HD
2013-01-25,67.61,67.82,HD
2013-01-28,68.15,67.58,HD
2013-01-29,67.5,67.2,HD
2013-01-30,67.22,67.24,HD
2013-01-31,67.23,66.92,HD
2013-02-01,67.62,67.3,HD
2013-02-04,66.86,66.36,HD
2013-02-05,66.63,66.39,HD
2013-02-06,66.04,66.67,HD
2013-02-07,66.65,66.31,HD
2013-02-08,66.55,67.01,HD
2013-02-11,66.87,66.38,HD
2013-02-12,66.7,67.32,HD
2013-02-13,67.52,67.45,HD
2013-02-14,67.13,67.34,HD
2013-02-15,67.52,67.52,HD
2013-02-19,67.63,67.55,HD
2013-02-20,67.44,66.44,HD
2013-02-21,65.86,64.38,HD
2013-02-22,64.8,65.58,HD
2013-02-25,65.96,63.92,HD
2013-02-26,65.56,67.56,HD
2013-02-27,67.58,68.06,HD
2013-02-28,67.91,68.5,HD
2013-03-01,68.38,69.03,HD
2013-03-04,68.95,70.29,HD
2013-03-05,70.58,70.47,HD
2013-03-06,70.47,70.48,HD
2013-03-07,70.4,70.25,HD
2013-03-08,70.59,71.37,HD
2013-03-11,71.32,71.32,HD
2013-03-12,70.9,70.75,HD
2013-03-13,70.79,70.76,HD
2013-03-14,70.87,70.24,HD
2013-03-15,70.03,69.05,HD
2013-03-18,68.45,69.35,HD
2013-03-19,69.55,68.79,HD
2013-03-20,69.39,68.88,HD
2013-03-21,68.65,68.95,HD
2013-03-22,69.23,69.56,HD
2013-03-25,69.8,69.47,HD
2013-03-26,69.66,70.05,HD
2013-03-27,69.21,69.65,HD
2013-03-28,69.44,69.78,HD
