Date,Open,Close,Ticker,CloseClass
2013-01-03,-0.0083969465648855,0.010030864197531,NKE,1
2013-01-04,0.010392609699769,0.0099312452253629,NKE,1
2013-01-07,0.0057142857142857,0.0015128593040847,NKE,1
2013-01-08,-0.0015151515151515,-0.010574018126888,NKE,-1
2013-01-09,-0.0030349013657056,0.00076335877862594,NKE,1
2013-01-10,0.0015220700152207,0.0022883295194509,NKE,1
2013-01-11,0.00037993920972637,0.01027397260274,NKE,1
2013-01-14,0.010254462590201,0.0018832391713748,NKE,1
2013-01-15,-0.0030075187969926,0.0082706766917293,NKE,1
2013-01-16,0.0090497737556562,0.0014914243102162,NKE,1
2013-01-17,0.0052316890881912,-0.0044676098287417,NKE,-1
2013-01-18,-0.0059479553903346,-0.0037397157816005,NKE,-1
2013-01-22,-0.0011219147344801,0.0037537537537537,NKE,1
2013-01-23,-0.00524148259079,-0.0074794315632012,NKE,-1
2013-01-24,0.0011290929619872,0.014694800301432,NKE,1
2013-01-25,0.017293233082707,0.031563312291125,NKE,1
2013-01-28,0.023651145602365,-0.019078473722102,NKE,-1
2013-01-29,-0.018050541516245,-0.010642201834862,NKE,-1
2013-01-30,-0.0080882352941176,-0.0059347181008902,NKE,-1
2013-01-31,-0.0063009636767977,0.0082089552238806,NKE,1
2013-02-01,0.015665796344648,-0.0062916358253145,NKE,-1
2013-02-04,-0.015791406536908,-0.00074487895716958,NKE,-1
2013-02-05,0.0063432835820895,0.0040998881848678,NKE,1
2013-02-06,-0.0048201705598813,0.0051967334818113,NKE,1
2013-02-07,0.01043219076006,0.0096011816838996,NKE,1
2013-02-08,0.0058997050147493,-0.0014630577907827,NKE,-1
2013-02-11,0.013196480938416,0.011355311355311,NKE,1
2013-02-12,-0.0068740955137482,-0.0025353132922854,NKE,-1
2013-02-13,0.0025500910746812,-0.0094408133623819,NKE,-1
2013-02-14,-0.0087209302325581,0.0010997067448679,NKE,1
2013-02-15,0.002199413489736,0.0062248260710363,NKE,1
2013-02-19,0.0036576444769569,-0.0087336244541485,NKE,-1
2013-02-20,-0.0087463556851313,-0.0084434654919235,NKE,-1
2013-02-21,0.0080882352941177,0.0096260644205849,NKE,1
2013-02-22,-0.0043763676148797,-0.0011001100110011,NKE,-1
2013-02-25,-0.0010989010989011,-0.0080763582966226,NKE,-1
2013-02-26,-0.0025669233590026,0.0044411547002221,NKE,1
2013-02-27,-0.0044117647058824,0.0011053795136331,NKE,1
2013-02-28,0.0018463810930576,0.0022083179977916,NKE,1
2013-03-01,0.0029487652045707,0.0066103562247521,NKE,1
2013-03-04,0.0025725836089673,-0.0018241517694272,NKE,-1
2013-03-05,0.0062316715542521,0.0032894736842105,NKE,1
2013-03-06,0.0010928961748634,0.0072859744990892,NKE,1
2013-03-07,0.0080058224163027,-0.0014466546112115,NKE,-1
2013-03-08,-0.0050541516245488,-0.009779065555958,NKE,-1
2013-03-11,-0.010159651669086,-0.0029261155815654,NKE,-1
2013-03-12,-0.015762463343108,-0.019075568598679,NKE,-1
2013-03-13,-0.0018621973929237,0.025430067314884,NKE,1
2013-03-14,0.023134328358209,-0.0029175784099198,NKE,-1
2013-03-15,-0.0029175784099198,0.0018288222384784,NKE,1
2013-03-18,-0.0043891733723482,-0.011317999269807,NKE,-1
2013-03-19,-0.0029390154298309,-0.0059084194977842,NKE,-1
2013-03-20,-0.0036845983787768,0.018573551263001,NKE,1
2013-03-21,0.007026627218935,-0.022611232676878,NKE,-1
2013-03-22,0.065001836210062,0.11044776119403,NKE,1
